"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"4020208-20","","江岡(2)","","33.038418","130.171356","4020208-20","","0","4020208","",""
"4020209-00","","太良高校正門前","","33.034696","130.170138","4020209-00","","0","4020209","",""
"4020210-20","","多良栄町・海中鳥居前(2)","","33.031826","130.175388","4020210-20","","0","4020210","",""
"4020211-20","","球場前(2)","","33.028373","130.17753","4020211-20","","0","4020211","",""
"4020212-20","","太良病院前(2)","","33.026013","130.178307","4020212-20","","0","4020212","",""
"4020230-20","","多良駅前(2)","","33.025444","130.177508","4020230-20","","0","4020230","",""
"0000004-02","","農協集荷所前（2）","","33.024609","130.177332","0000004-02","","0","0000004","",""
"0000006-02","","油津（2）","","33.023136","130.177991","0000006-02","","0","0000006","",""
"4020214-20","","太良役場前(2)","","33.019345","130.178673","4020214-20","","0","4020214","",""
"4020215-20","","糸岐本町(2)","","33.015658","130.180775","4020215-20","","0","4020215","",""
"4020216-00","","陣内","","33.01371","130.182151","4020216-00","","0","4020216","",""
"4020217-00","","亀崎","","33.011256","130.185991","4020217-00","","0","4020217","",""
"4020218-00","","波瀬の浦","","32.999428","130.187235","4020218-00","","0","4020218","",""
"4020219-20","","休石(2)","","32.991445","130.19108","4020219-20","","0","4020219","",""
"4020220-20","","里(2)","","32.989031","130.193093","4020220-20","","0","4020220","",""
"4020221-20","","野上(2)","","32.989016","130.204313","4020221-20","","0","4020221","",""
"4020222-20","","広江(2)","","32.981279","130.207416","4020222-20","","0","4020222","",""
"4020223-20","","亀の浦入口(2)","","32.978899","130.208652","4020223-20","","0","4020223","",""
"4020224-20","","肥前大浦駅前(2)","","32.974988","130.206762","4020224-20","","0","4020224","",""
"4020225-01","","風配登山口(1)","","32.972648","130.205172","4020225-01","","0","4020225","",""
"4020226-01","","竹崎入口(1)","","32.9685289","130.204138","4020226-01","","0","4020226","",""
"4020240-00","","コロニー入口","","32.96602","130.205343","4020240-00","","0","4020240","",""
"4020241-00","","道越","","32.961151","130.216841","4020241-00","","0","4020241","",""
"0000005-01","","道越環境広場","","32.963577","130.222779","0000005-01","","0","0000005","",""
"4020242-00","","観世音横","","32.956982","130.221008","4020242-00","","0","4020242","",""
"4020243-00","","竹崎港","","32.955407","130.220234","4020243-00","","0","4020243","",""
"4020225-02","","風配登山口(2)","","32.972562","130.204999","4020225-02","","0","4020225","",""
"4020224-10","","肥前大浦駅前(1)","","32.97558","130.206947","4020224-10","","0","4020224","",""
"4020223-10","","亀の浦入口(1)","","32.979001","130.208581","4020223-10","","0","4020223","",""
"4020222-10","","広江(1)","","32.98118","130.207343","4020222-10","","0","4020222","",""
"4020221-10","","野上(1)","","32.988788","130.204339","4020221-10","","0","4020221","",""
"4020220-10","","里(1)","","32.988721","130.193617","4020220-10","","0","4020220","",""
"4020219-10","","休石(1)","","32.991007","130.190856","4020219-10","","0","4020219","",""
"4020215-10","","糸岐本町(1)","","33.015607","130.180677","4020215-10","","0","4020215","",""
"4020214-10","","太良役場前(1)","","33.019149","130.17853","4020214-10","","0","4020214","",""
"0000006-01","","油津（1）","","33.023047","130.178039","0000006-01","","0","0000006","",""
"0000004-01","","農協集荷所前（1）","","33.024469","130.177265","0000004-01","","0","0000004","",""
"4020230-10","","多良駅前(1)","","33.025545","130.177587","4020230-10","","0","4020230","",""
"4020212-10","","太良病院前(1)","","33.025992","130.178209","4020212-10","","0","4020212","",""
"4020211-10","","球場前(1)","","33.0284","130.177375","4020211-10","","0","4020211","",""
"4020210-10","","多良栄町・海中鳥居前(1)","","33.03182","130.175237","4020210-10","","0","4020210","",""
"4020208-10","","江岡(1)","","33.038425","130.171121","4020208-10","","0","4020208","",""
"4020207-10","","伊福(1)","","33.043024","130.169819","4020207-10","","0","4020207","",""
"4020206-10","","道の駅太良前(1)","","33.048177","130.168797","4020206-10","","0","4020206","",""
"4020205-10","","江福(1)","","33.05261","130.165704","4020205-10","","0","4020205","",""
"4020204-10","","肥前飯田駅前(1)","","33.055738","130.160269","4020204-10","","0","4020204","",""
"4020203-10","","矢の浦(1)","","33.063474","130.154368","4020203-10","","0","4020203","",""
"4020202-10","","七浦小学校入口(1)","","33.067253","130.14981","4020202-10","","0","4020202","",""
"4020201-10","","七浦郵便局前(1)","","33.069785","130.148849","4020201-10","","0","4020201","",""
"4020200-10","","肥前七浦駅前(1)","","33.07202","130.14598","4020200-10","","0","4020200","",""
"4020199-10","","道の駅鹿島前(1)","","33.076107","130.144922","4020199-10","","0","4020199","",""
"4020198-20","","宮道(2)","","33.078426","130.142814","4020198-20","","0","4020198","",""
"4020197-10","","塩屋橋(1)","","33.08056","130.138504","4020197-10","","0","4020197","",""
"4020196-10","","琵琶岬橋(1)","","33.084482","130.135717","4020196-10","","0","4020196","",""
"4020195-10","","西葉(1)","","33.087461","130.132781","4020195-10","","0","4020195","",""
"4020194-10","","新方(1)","","33.08798","130.128322","4020194-10","","0","4020194","",""
"4020193-10","","浜崎(1)","","33.089763","130.121493","4020193-10","","0","4020193","",""
"4020192-10","","肥前浜宿前(1)","","33.0919","130.118603","4020192-10","","0","4020192","",""
"4020191-10","","肥前浜駅入口(1)","","33.094381","130.11502","4020191-10","","0","4020191","",""
"4011103-02","","公園入口(2)","","33.109589","130.094915","4011103-02","","0","4011103","",""
"4022256-20","","鹿島市役所・エイブル前(2)","","33.104173","130.099261","4022256-20","","0","4022256","",""
"4022257-20","","末光(2)","","33.098649","130.101077","4022257-20","","0","4022257","",""
"4020399-10","","ララベル前(1)","","33.098298","130.101617","4020399-10","","0","4020399","",""
"4033398-20","","ドラモリ・コメリ前(2)","","33.099229","130.105966","4033398-20","","0","4033398","",""
"4033398-10","","ドラモリ・コメリ前(1)","","33.099","130.105382","4033398-10","","0","4033398","",""
"4020399-20","","ララベル前(2)","","33.098221","130.101886","4020399-20","","0","4020399","",""
"4022257-10","","末光(1)","","33.099004","130.100879","4022257-10","","0","4022257","",""
"4022256-10","","鹿島市役所・エイブル前(1)","","33.104584","130.098946","4022256-10","","0","4022256","",""
"4003025-00","","奥山","","33.024555","130.098663","4003025-00","","0","4003025","",""
"4003024-00","","赤岩","","33.029669","130.104349","4003024-00","","0","4003024","",""
"4003023-00","","小畑","","33.033602","130.108907","4003023-00","","0","4003023","",""
"4003022-00","","日当山","","33.0361","130.110007","4003022-00","","0","4003022","",""
"4003021-00","","藤の瀬","","33.040158","130.112786","4003021-00","","0","4003021","",""
"4003020-00","","上中尾","","33.050154","130.110928","4003020-00","","0","4003020","",""
"4003019-00","","永田","","33.054215","130.109569","4003019-00","","0","4003019","",""
"4003018-00","","中尾","","33.05728","130.108483","4003018-00","","0","4003018","",""
"4003017-00","","上古枝","","33.064977","130.108088","4003017-00","","0","4003017","",""
"4003016-00","","公民分館前","","33.068802","130.108959","4003016-00","","0","4003016","",""
"4003015-00","","鮒越入口","","33.072628","130.109077","4003015-00","","0","4003015","",""
"4003014-00","","東山公園入口","","33.074433","130.10938","4003014-00","","0","4003014","",""
"4009080-20","","久保山(2)","","33.088617","130.105454","4009080-20","","0","4009080","",""
"4009081-20","","誕生院前(2)","","33.096618","130.10281","4009081-20","","0","4009081","",""
"4009082-20","","執行分(2)","","33.10152","130.101972","4009082-20","","0","4009082","",""
"4009083-20","","泉通り(2)","","33.104353","130.100946","4009083-20","","0","4009083","",""
"4005040-01","","築城(1)","","33.1050619","129.994935","4005040-01","","0","4005040","",""
"4005041-10","","嬉野高校前(1)","","33.107633","129.9976","4005041-10","","0","4005041","",""
"4005042-10","","今寺(1)","","33.109714","129.999807","4005042-10","","0","4005042","",""
"4007053-10","","一位原(1)","","33.117879","130.001397","4007053-10","","0","4007053","",""
"4007054-10","","三坂(1)","","33.12196","129.999139","4007054-10","","0","4007054","",""
"4007055-10","","長谷(1)","","33.128589","129.994105","4007055-10","","0","4007055","",""
"4007056-10","","小田志口(1)","","33.129785","129.992273","4007056-10","","0","4007056","",""
"4007057-10","","日出城(1)","","33.135613","129.987743","4007057-10","","0","4007057","",""
"4007059-10","","弓野(1)","","33.137399","129.981632","4007059-10","","0","4007059","",""
"4007060-20","","弓野橋(2)","","33.138742","129.978862","4007060-20","","0","4007060","",""
"4007067-00","","宮の前","","33.147246","129.975869","4007067-00","","0","4007067","",""
"4007068-00","","上高瀬","","33.151638","129.973977","4007068-00","","0","4007068","",""
"4007069-10","","犬走峠(1)","","33.164821","129.967749","4007069-10","","0","4007069","",""
"4007070-00","","犬走公民館前","","33.171086","129.969297","4007070-00","","0","4007070","",""
"4007071-10","","中郷(1)","","33.174071","129.969969","4007071-10","","0","4007071","",""
"4007072-00","","寺の前","","33.17744","129.97156","4007072-00","","0","4007072","",""
"4007073-00","","踊瀬入口","","33.180287","129.973775","4007073-00","","0","4007073","",""
"4007074-10","","山内東小学校前(1)","","33.193411","129.963596","4007074-10","","0","4007074","",""
"4007075-03","","岩井手(3)","","33.196138","129.962151","4007075-03","","0","4007075","",""
"4007076-10","","茅場(1)","","33.195953","129.960444","4007076-10","","0","4007076","",""
"4007077-00","","草場前","","33.195304","129.954615","4007077-00","","0","4007077","",""
"4007078-00","","三間坂","","33.194918","129.951232","4007078-00","","0","4007078","",""
"4007079-00","","三間坂駅前","","33.194944","129.948124","4007079-00","","0","4007079","",""
"4007076-20","","茅場(2)","","33.196043","129.960659","4007076-20","","0","4007076","",""
"4007075-02","","岩井手(2)","","33.195849","129.962862","4007075-02","","0","4007075","",""
"4007074-20","","山内東小学校前(2)","","33.19285","129.964491","4007074-20","","0","4007074","",""
"4007071-20","","中郷(2)","","33.174675","129.970345","4007071-20","","0","4007071","",""
"4007069-20","","犬走峠(2)","","33.164939","129.967994","4007069-20","","0","4007069","",""
"4007059-20","","弓野(2)","","33.137219","129.982436","4007059-20","","0","4007059","",""
"4007058-00","","日出城西","","33.136877","129.987112","4007058-00","","0","4007058","",""
"4007057-20","","日出城(2)","","33.136112","129.988131","4007057-20","","0","4007057","",""
"4007056-20","","小田志口(2)","","33.129952","129.992275","4007056-20","","0","4007056","",""
"4007055-20","","長谷(2)","","33.127991","129.995214","4007055-20","","0","4007055","",""
"4007054-20","","三坂(2)","","33.122929","129.998278","4007054-20","","0","4007054","",""
"4007053-20","","一位原(2)","","33.117893","130.001551","4007053-20","","0","4007053","",""
"4005042-20","","今寺(2)","","33.109554","129.99978","4005042-20","","0","4005042","",""
"4005041-20","","嬉野高校前(2)","","33.10715","129.99725","4005041-20","","0","4005041","",""
"4007060-10","","弓野橋(1)","","33.137968","129.978485","4007060-10","","0","4007060","",""
"4007061-00","","西川登小学校前","","33.138078","129.971937","4007061-00","","0","4007061","",""
"4007062-00","","庭木","","33.137951","129.966929","4007062-00","","0","4007062","",""
"4007063-00","","神六","","33.14155","129.958311","4007063-00","","0","4007063","",""
"4007064-10","","上神六(1)","","33.141648","129.954463","4007064-10","","0","4007064","",""
"4007065-00","","矢筈入口","","33.141351","129.948997","4007065-00","","0","4007065","",""
"4007066-00","","矢筈","","33.154726","129.944592","4007066-00","","0","4007066","",""
"4007064-20","","上神六(2)","","33.142123","129.954061","4007064-20","","0","4007064","",""
"4009084-10","","鹿島本町西(1)","","33.116425","130.095177","4009084-10","","0","4009084","",""
"4009085-20","","乙丸西(2)","","33.119914","130.096891","4009085-20","","0","4009085","",""
"4009086-20","","貝の橋(2)","","33.122362","130.091544","4009086-20","","0","4009086","",""
"4009087-20","","五の宮(2)","","33.122049","130.085579","4009087-20","","0","4009087","",""
"4009088-20","","大牟田(2)","","33.123342","130.079228","4009088-20","","0","4009088","",""
"4009089-20","","真崎(2)","","33.124358","130.071949","4009089-20","","0","4009089","",""
"4009090-20","","五町田(2)","","33.125609","130.062831","4009090-20","","0","4009090","",""
"4009091-03","","嬉野市役所塩田庁舎前(3)","","33.127786","130.05867","4009091-03","","0","4009091","",""
"4009092-20","","下野辺田(2)","","33.12808","130.051006","4009092-20","","0","4009092","",""
"4009093-20","","塩田小学校前(2)","","33.126329","130.043501","4009093-20","","0","4009093","",""
